time,open,high,low,close,volume,adjusted close,open_y,high_y,low_y,close_y,volume_y
3/18/2022 05:00,180.9,180.9,180.41,180.55,2806,180.55,,,,,
3/18/2022 06:00,180.42,180.5,180.2,180.41,1723,180.41,,,,,
3/18/2022 07:00,180.54,180.54,180.4,180.49,5100,180.49,,,,,
3/18/2022 08:00,180.64,181.03,180.64,181.03,4004,181.03,,,,,
3/18/2022 09:00,180.9101,181.1,180.26,180.65,39899,180.65,,,,,
3/18/2022 10:00,180.7,180.78,179.38,180.4943,1802490,180.4943,,,,,
3/18/2022 11:00,180.51,180.93,180.08,180.75,2149569,180.75,,,,,
3/18/2022 12:00,180.75,180.8,180.2103,180.37,2438859,180.37,,,,,
3/18/2022 13:00,180.36,180.415,179.8,180,1071952,180,,,,,
3/18/2022 14:00,179.99,180.25,179.81,180.1112,976924,180.1112,,,,,
3/18/2022 15:00,180.12,180.17,179.51,179.55,1679097,179.55,,,,,
3/18/2022 16:00,179.56,179.59,179.035,179.27,3365176,179.27,,,,,
3/18/2022 17:00,179.26,179.39,179.05,179.39,128878,179.39,,,,,
3/18/2022 18:00,179.4,179.4,179.26,179.3999,2428,179.3999,,,,,
3/18/2022 19:00,179.41,179.41,179.41,179.41,300,179.41,,,,,
3/18/2022 20:00,179.42,179.58,179.42,179.58,875,179.58,,,,,
3/21/2022 05:00,179.58,179.75,179.58,179.75,2699,179.75,,,,,
3/21/2022 06:00,179.78,179.78,179.5,179.62,1654,179.62,,,,,
3/21/2022 07:00,179.83,179.99,179.52,179.76,14557,179.76,,,,,
3/21/2022 08:00,179.75,179.92,179.68,179.68,62604,179.68,,,,,
3/21/2022 09:00,179.7199,179.92,179.42,179.68,19422,179.68,,,,,
3/21/2022 10:00,179.62,180.21,179,180.15,1266702,180.15,,,,,
3/21/2022 11:00,180.19,180.85,180.19,180.47,1514777,180.47,,,,,
3/21/2022 12:00,180.45,180.72,180.41,180.63,762213,180.63,,,,,
3/21/2022 13:00,180.64,180.88,180.1098,180.18,1757381,180.18,,,,,
3/21/2022 14:00,180.18,180.37,179.86,180.33,1627211,180.33,,,,,
3/21/2022 15:00,180.34,181.29,180.25,180.7,916941,180.7,,,,,
3/21/2022 16:00,180.69,181.15,180.44,180.65,2213798,180.65,,,,,
3/21/2022 17:00,180.7,180.75,180.55,180.65,43641,180.65,,,,,
3/21/2022 18:00,180.76,180.76,180.59,180.67,7557,180.67,,,,,
3/21/2022 19:00,180.59,180.76,180.59,180.75,16991,180.75,,,,,
3/21/2022 20:00,180.74,180.8,180.6,180.67,11841,180.67,,,,,
3/22/2022 05:00,180.5,180.5,179.52,179.52,3725,179.52,,,,,
3/22/2022 06:00,179.65,179.67,179.42,179.42,2314,179.42,,,,,
3/22/2022 07:00,179.96,180.07,179.89,180.07,1865,180.07,,,,,
3/22/2022 08:00,179.99,180.03,179.73,179.73,3156,179.73,,,,,
3/22/2022 09:00,180.0101,180.8,179.56,179.99,73021,179.99,,,,,
3/22/2022 10:00,179.89,179.89,179.17,179.56,976144,179.56,,,,,
3/22/2022 11:00,179.56,179.58,178.3231,178.75,1669003,178.75,,,,,
3/22/2022 12:00,178.76,179.05,178.35,179.03,1551798,179.03,,,,,
3/22/2022 13:00,179.04,179.51,179.005,179.22,1124512,179.22,,,,,
3/22/2022 14:00,179.23,179.55,179.03,179.27,1164970,179.27,,,,,
3/22/2022 15:00,179.26,179.69,179.22,179.5,935640,179.5,,,,,
3/22/2022 16:00,179.49,179.549,179.28,179.35,1940324,179.35,,,,,
3/22/2022 17:00,179.36,179.4,179.24,179.33,6978,179.33,,,,,
3/22/2022 18:00,179.3994,179.3994,179.3994,179.3994,276,179.3994,,,,,
3/22/2022 19:00,179.38,179.44,179.23,179.36,1320,179.36,,,,,
3/22/2022 20:00,179.2,179.39,179.2,179.34,1051,179.34,,,,,
3/23/2022 05:00,179.3,179.48,179.3,179.32,1800,179.32,,,,,
3/23/2022 06:00,180,180.21,180,180.1,1222,180.1,,,,,
3/23/2022 07:00,180.25,180.4,180.24,180.4,2851,180.4,,,,,
3/23/2022 08:00,180.4,180.58,179.98,180.23,37143,180.23,,,,,
3/23/2022 09:00,180.4399,180.59,179.36,180.04,94510,180.04,,,,,
3/23/2022 10:00,180.04,180.69,180,180.65,1383705,180.65,,,,,
3/23/2022 11:00,180.65,180.8,179.97,180.31,1535881,180.31,,,,,
3/23/2022 12:00,180.3,180.375,179.76,180.08,1659489,180.08,,,,,
3/23/2022 13:00,180.07,180.67,179.92,180.66,1747575,180.66,,,,,
3/23/2022 14:00,180.68,180.9,180.6,180.78,935535,180.78,,,,,
3/23/2022 15:00,180.79,181.08,180.77,181.04,1266770,181.04,,,,,
3/23/2022 16:00,181.035,181.89,180.93,181.74,3185813,181.74,,,,,
3/23/2022 17:00,181.75,181.81,181.48,181.51,103999,181.51,,,,,
3/23/2022 18:00,181.58,181.73,181.4925,181.7,4777,181.7,,,,,
3/23/2022 19:00,181.6,181.68,181.5,181.68,1568,181.68,,,,,
3/23/2022 20:00,181.67,181.77,181.64,181.7,6380,181.7,,,,,
3/24/2022 05:00,181.47,181.48,181.38,181.38,1054,181.38,,,,,
3/24/2022 06:00,181.17,181.17,180.88,181.13,5126,181.13,,,,,
3/24/2022 07:00,181.15,181.57,181.15,181.52,2302,181.52,,,,,
3/24/2022 08:00,181.44,182.81,181.44,182.59,82375,182.59,,,,,
3/24/2022 09:00,182.63,182.71,180.76,181.96,114402,181.96,,,,,
3/24/2022 10:00,181.98,182.66,181.7,182.34,1377110,182.34,,,,,
3/24/2022 11:00,182.34,183.47,182.09,183.4,2074531,183.4,,,,,
3/24/2022 12:00,183.4,183.47,182.83,183.2202,1941877,183.2202,,,,,
3/24/2022 13:00,183.23,183.51,183.015,183.2,1278336,183.2,,,,,
3/24/2022 14:00,183.19,183.4408,183.035,183.42,985762,183.42,,,,,
3/24/2022 15:00,183.41,183.5,183.06,183.14,917014,183.14,,,,,
3/24/2022 16:00,183.13,183.3,182.99,183.11,1359388,183.11,,,,,
3/24/2022 17:00,183.13,183.17,182.57,182.66,130053,182.66,,,,,
3/24/2022 18:00,182.76,182.8,182.66,182.8,1387,182.8,,,,,
3/24/2022 19:00,182.8,182.89,182.75,182.85,1732,182.85,,,,,
3/24/2022 20:00,182.93,182.94,182.82,182.9,4157,182.9,,,,,
3/25/2022 05:00,182.77,182.99,182.56,182.56,13524,182.56,,,,,
3/25/2022 06:00,182.56,182.83,182.56,182.83,300,182.83,,,,,
3/25/2022 07:00,182.67,182.67,182.1,182.14,2918,182.14,,,,,
3/25/2022 08:00,182.09,182.39,182,182.27,7645,182.27,,,,,
3/25/2022 09:00,182.1299,182.88,182.0001,182.52,49802,182.52,,,,,
3/25/2022 10:00,182.6,182.6,181.35,181.91,1423381,181.91,,,,,
3/25/2022 11:00,181.92,182.39,181.84,182.2501,803520,182.2501,,,,,
3/25/2022 12:00,182.26,183.13,182.2,182.68,1569164,182.68,,,,,
3/25/2022 13:00,182.68,182.93,182.46,182.5709,673092,182.5709,,,,,
3/25/2022 14:00,182.56,182.65,182.14,182.31,699626,182.31,,,,,
3/25/2022 15:00,182.321,182.495,182.22,182.29,479217,182.29,,,,,
3/25/2022 16:00,182.3,182.62,182.155,182.39,1622764,182.39,,,,,
3/25/2022 17:00,182.38,182.85,182.37,182.8,127162,182.8,,,,,
3/25/2022 18:00,182.58,182.7,182.41,182.7,12654,182.7,,,,,
3/25/2022 19:00,182.7,183.43,182.49,182.6,4650,182.6,,,,,
3/25/2022 20:00,182.78,182.78,182.52,182.52,523,182.52,,,,,
3/28/2022 05:00,180.49,180.49,179.85,179.85,6268,179.85,,,,,
3/28/2022 06:00,179.88,180.1,179.74,180.1,3750,180.1,,,,,
3/28/2022 07:00,180.25,180.37,179.9,179.9,137257,179.9,,,,,
3/28/2022 08:00,179.98,180.43,179.87,180.05,28243,180.05,,,,,
3/28/2022 09:00,179.91,181.6,179.89,180.9,81084,180.9,,,,,
3/28/2022 10:00,181.03,181.03,180.13,180.73,916554,180.73,,,,,
3/28/2022 11:00,180.73,181.325,180.47,180.58,1449471,180.58,,,,,
3/28/2022 12:00,180.55,181.02,180.54,180.76,968517,180.76,,,,,
3/28/2022 13:00,180.76,181.02,180.665,180.929,723375,180.929,,,,,
3/28/2022 14:00,180.9206,181.09,180.46,180.495,732200,180.495,,,,,
3/28/2022 15:00,180.49,180.545,179.721,179.88,1035529,179.88,,,,,
3/28/2022 16:00,179.88,179.91,178.85,179.07,2944506,179.07,,,,,
3/28/2022 17:00,179.06,179.5,179.06,179.46,90345,179.46,,,,,
3/28/2022 18:00,179.35,179.4,179.15,179.4,3242,179.4,,,,,
3/28/2022 19:00,179.39,179.47,179,179.38,10239,179.38,,,,,
3/28/2022 20:00,179.43,179.54,179.36,179.53,5854,179.53,,,,,
3/29/2022 05:00,179.04,179.04,178.51,178.51,4006,178.51,,,,,
3/29/2022 06:00,178.64,178.64,178.28,178.6,4854,178.6,,,,,
3/29/2022 07:00,178.7,178.77,178.6,178.6,2801,178.6,,,,,
3/29/2022 08:00,178.46,178.7,177.41,178.12,59181,178.12,,,,,
3/29/2022 09:00,178.41,179.54,176.42,177.01,285025,177.01,,,,,
3/29/2022 10:00,176.9,178.16,176.6,177.96,2335838,177.96,,,,,
3/29/2022 11:00,177.95,178.71,177.81,178.12,2081698,178.12,,,,,
3/29/2022 12:00,178.12,178.76,178.11,178.75,822080,178.75,,,,,
3/29/2022 13:00,178.76,179,178.5,178.76,1031783,178.76,,,,,
3/29/2022 14:00,178.7407,178.98,178.52,178.85,917652,178.85,,,,,
3/29/2022 15:00,178.8567,179.045,178.8,178.9163,717255,178.9163,,,,,
3/29/2022 16:00,178.9219,179.33,178.89,179.14,1615665,179.14,,,,,
3/29/2022 17:00,179.16,179.18,179.09,179.1,37641,179.1,,,,,
3/29/2022 18:00,179.3543,179.37,179.1,179.36,2020,179.36,,,,,
3/29/2022 19:00,179.18,179.18,179.18,179.18,152,179.18,,,,,
3/29/2022 20:00,178.96,178.98,178.9,178.9,4224,178.9,,,,,
3/30/2022 05:00,179.52,179.53,179.3,179.3,2387,179.3,,,,,
3/30/2022 06:00,178.94,179.05,178.94,179.05,1068,179.05,,,,,
3/30/2022 07:00,179.19,179.29,179.17,179.29,890,179.29,,,,,
3/30/2022 08:00,179.42,179.67,179.33,179.62,12328,179.62,,,,,
3/30/2022 09:00,179.3499,180.32,179.29,179.78,76858,179.78,,,,,
3/30/2022 10:00,179.92,180.59,179.43,180.292,1679513,180.292,,,,,
3/30/2022 11:00,180.3618,180.92,180.09,180.795,1979396,180.795,,,,,
3/30/2022 12:00,180.79,180.905,180.48,180.78,1024324,180.78,,,,,
3/30/2022 13:00,180.78,180.78,180.26,180.3099,661812,180.3099,,,,,
3/30/2022 14:00,180.3,180.6,180.13,180.26,648142,180.26,,,,,
3/30/2022 15:00,180.24,180.52,180.165,180.36,414060,180.36,,,,,
3/30/2022 16:00,180.35,180.67,180.28,180.55,1380258,180.55,,,,,
3/30/2022 17:00,180.55,180.69,180.42,180.43,54628,180.43,,,,,
3/30/2022 18:00,180.47,180.47,180.4,180.4,300,180.4,,,,,
3/30/2022 19:00,180.44,180.44,180.43,180.43,520,180.43,,,,,
3/30/2022 20:00,180.3,180.45,180.3,180.44,4385,180.44,,,,,
3/31/2022 05:00,180.3,180.3,179.75,179.76,3995,179.76,,,,,
3/31/2022 06:00,179.5,179.65,179.5,179.65,412,179.65,,,,,
3/31/2022 07:00,179.96,180.03,179.89,180.03,1664,180.03,,,,,
3/31/2022 08:00,180.15,180.29,180,180.16,7726,180.16,,,,,
3/31/2022 09:00,180.24,180.66,179.14,180.34,68789,180.34,,,,,
3/31/2022 10:00,180.52,181.29,180.39,180.86,1036699,180.86,,,,,
3/31/2022 11:00,180.86,181.32,180.85,181.06,1953940,181.06,,,,,
3/31/2022 12:00,181.07,181.54,181.0327,181.45,979727,181.45,,,,,
3/31/2022 13:00,181.46,181.49,180.86,181.46,1038197,181.46,,,,,
3/31/2022 14:00,181.465,181.96,181.435,181.541,999841,181.541,,,,,
3/31/2022 15:00,181.54,181.555,181.17,181.17,808180,181.17,,,,,
3/31/2022 16:00,181.19,181.28,180.56,180.73,2303050,180.73,,,,,
3/31/2022 17:00,180.69,181.2262,180.65,180.78,114049,180.78,,,,,
3/31/2022 18:00,180.7898,180.79,180.71,180.71,7989,180.71,,,,,
3/31/2022 19:00,180.71,180.88,180.51,180.65,4072,180.65,,,,,
3/31/2022 20:00,180.72,180.72,180.57,180.7,2006,180.7,,,,,
4/1/2022 05:00,180.65,180.65,180.17,180.17,1252,180.17,,,,,
4/1/2022 06:00,180.57,180.64,180.49,180.53,82510,180.53,,,,,
4/1/2022 07:00,180.2,180.2,179.9,179.9,1446,179.9,,,,,
4/1/2022 08:00,179.93,180.03,179.68,180.03,42035,180.03,,,,,
4/1/2022 09:00,179.97,180.84,179.3,179.99,38392,179.99,,,,,
4/1/2022 10:00,179.85,180.4599,179.38,180.25,2687308,180.25,,,,,
4/1/2022 11:00,180.27,180.38,179.05,179.74,2100040,179.74,,,,,
4/1/2022 12:00,179.72,180.15,179.478,179.72,1944088,179.72,,,,,
4/1/2022 13:00,179.73,179.82,179.43,179.445,1002224,179.445,,,,,
4/1/2022 14:00,179.46,179.47,178.98,179.38,1106886,179.38,,,,,
4/1/2022 15:00,179.4001,179.77,179.38,179.71,839862,179.71,,,,,
4/1/2022 16:00,179.71,179.72,179.29,179.44,2035739,179.44,,,,,
4/1/2022 17:00,179.44,179.65,179.44,179.65,127291,179.65,,,,,
4/1/2022 18:00,179.68,179.68,179.68,179.68,100,179.68,,,,,
4/1/2022 19:00,179.65,179.84,179.65,179.84,1102,179.84,,,,,
4/1/2022 20:00,179.82,179.82,179.57,179.57,784,179.57,,,,,
4/4/2022 05:00,180.29,180.34,180.09,180.25,5741,180.25,,,,,
4/4/2022 06:00,180.15,180.15,179.78,179.78,6072,179.78,,,,,
4/4/2022 08:00,180.03,180.12,179.98,180.1,14597,180.1,,,,,
4/4/2022 09:00,180.11,180.65,178.87,180.26,64313,180.26,,,,,
4/4/2022 10:00,180.26,180.81,179.65,179.68,1381522,179.68,,,,,
4/4/2022 11:00,179.66,180.705,179.58,180.5616,1375249,180.5616,,,,,
4/4/2022 12:00,180.57,180.64,180.16,180.46,871633,180.46,,,,,
4/4/2022 13:00,180.45,180.49,180.16,180.26,600571,180.26,,,,,
4/4/2022 14:00,180.26,180.27,180,180.0608,594420,180.0608,,,,,
4/4/2022 15:00,180.06,180.45,180.01,180.31,650567,180.31,,,,,
4/4/2022 16:00,180.32,180.41,180.13,180.32,1164336,180.32,,,,,
4/4/2022 17:00,180.38,180.4,180.29,180.35,16471,180.35,,,,,
4/4/2022 18:00,180.25,180.38,180.25,180.38,240,180.38,,,,,
4/4/2022 19:00,180.38,180.38,180.38,180.38,2788,180.38,,,,,
4/4/2022 20:00,180.39,180.39,180.24,180.27,2493,180.27,,,,,
4/5/2022 05:00,179.91,180.13,179.8,180.12,1727,180.12,,,,,
4/5/2022 06:00,180.23,180.23,179.95,180.11,2710,180.11,,,,,
4/5/2022 07:00,180.11,180.11,179.98,179.98,701,179.98,,,,,
4/5/2022 08:00,180,180.05,179.85,179.9,2922,179.9,,,,,
4/5/2022 09:00,180.04,180.6,179.6,180.51,37960,180.51,,,,,
4/5/2022 10:00,180.61,181.39,180.36,181.27,868691,181.27,,,,,
4/5/2022 11:00,181.33,181.49,179.84,180.165,2635181,180.165,,,,,
4/5/2022 12:00,180.16,180.395,179,179.24,2267150,179.24,,,,,
4/5/2022 13:00,179.25,179.67,178.93,179.49,980726,179.49,,,,,
4/5/2022 14:00,179.48,179.7,179.27,179.3689,452540,179.3689,,,,,
4/5/2022 15:00,179.36,179.5976,179.21,179.53,1548124,179.53,,,,,
4/5/2022 16:00,179.53,179.63,179.13,179.2,1652849,179.2,,,,,
4/5/2022 17:00,179.21,179.51,179.18,179.5,55581,179.5,,,,,
4/5/2022 18:00,179.25,179.75,179.25,179.6,1000,179.6,,,,,
4/5/2022 19:00,179.58,179.71,179.5,179.5,2600,179.5,,,,,
4/5/2022 20:00,179.4599,179.4599,179.25,179.26,2401,179.26,,,,,
4/6/2022 05:00,179.5,179.5,179.37,179.5,853,179.5,,,,,
4/6/2022 06:00,179.81,180.35,179.81,180.07,9591,180.07,,,,,
4/6/2022 07:00,179.82,179.92,179.27,179.27,13745,179.27,,,,,
4/6/2022 08:00,179.45,179.45,179.05,179.28,27999,179.28,,,,,
4/6/2022 09:00,179.49,179.9,178.79,179.8,93620,179.8,,,,,
4/6/2022 10:00,179.8,180.31,179.58,180.1599,1159143,180.1599,,,,,
4/6/2022 11:00,180.16,180.29,179.51,179.72,1426103,179.72,,,,,
4/6/2022 12:00,179.72,180.06,179.71,179.93,929085,179.93,,,,,
4/6/2022 13:00,179.95,179.98,179.5,179.655,733463,179.655,,,,,
4/6/2022 14:00,179.655,179.655,179.15,179.296,940900,179.296,,,,,
4/6/2022 15:00,179.2,180.05,178.7,179.61,1908930,179.61,,,,,
4/6/2022 16:00,179.59,179.85,179.47,179.64,1416130,179.64,,,,,
4/6/2022 17:00,179.66,179.79,179.66,179.73,9697,179.73,,,,,
4/6/2022 18:00,179.61,179.61,179.61,179.61,140,179.61,,,,,
4/6/2022 19:00,179.66,179.77,179.5,179.5,2379,179.5,,,,,
4/6/2022 20:00,179.6,179.6,179.4,179.5399,5004,179.5399,,,,,
4/7/2022 05:00,179.66,179.93,179.66,179.81,1052,179.81,,,,,
4/7/2022 07:00,179.85,179.85,179.79,179.79,200,179.79,,,,,
4/7/2022 08:00,179.78,180.22,179.68,180.22,16010,180.22,,,,,
4/7/2022 09:00,179.97,180.48,179.25,179.81,60964,179.81,,,,,
4/7/2022 10:00,179.88,180.33,179.8,180.28,1058613,180.28,,,,,
4/7/2022 11:00,180.27,180.88,180.13,180.74,2504856,180.74,,,,,
4/7/2022 12:00,180.75,180.84,180.11,180.45,1418430,180.45,,,,,
4/7/2022 13:00,180.47,180.71,180.4,180.5001,1031491,180.5001,,,,,
4/7/2022 14:00,180.51,180.75,180.43,180.58,566845,180.58,,,,,
4/7/2022 15:00,180.57,180.65,180.2901,180.42,1148251,180.42,,,,,
4/7/2022 16:00,180.42,180.435,180.05,180.34,1957816,180.34,,,,,
4/7/2022 17:00,180.3,180.38,180.14,180.28,30303,180.28,,,,,
4/7/2022 18:00,180.2,180.2,180.2,180.2,100,180.2,,,,,
4/7/2022 20:00,180.2,180.37,180.2,180.37,2165,180.37,,,,,
4/8/2022 05:00,180.14,180.39,180.14,180.16,1417,180.16,,,,,
4/8/2022 06:00,180.29,180.45,180.29,180.44,3091,180.44,,,,,
4/8/2022 07:00,180.48,180.53,180.45,180.45,1278,180.45,,,,,
4/8/2022 08:00,180.3,180.4,180.27,180.31,2062,180.31,,,,,
4/8/2022 09:00,180.44,180.92,179.91,180.23,86178,180.23,,,,,
4/8/2022 10:00,180.28,181.1406,180.2,181.01,1465325,181.01,,,,,
4/8/2022 11:00,181.02,181.82,181.02,181.34,2951336,181.34,,,,,
4/8/2022 12:00,181.33,181.62,181.17,181.19,1467417,181.19,,,,,
4/8/2022 13:00,181.18,181.37,181.07,181.175,860441,181.175,,,,,
4/8/2022 14:00,181.18,181.3,180.95,181.2491,721262,181.2491,,,,,
4/8/2022 15:00,181.25,181.435,181.21,181.42,999906,181.42,,,,,
4/8/2022 16:00,181.425,181.499,181.155,181.46,1748310,181.46,,,,,
4/8/2022 17:00,181.46,181.72,181.38,181.72,32175,181.72,,,,,
4/8/2022 18:00,181.55,181.8099,181.55,181.8099,1362,181.8099,,,,,
4/8/2022 20:00,181.88,181.88,181.88,181.88,153,181.88,,,,,
4/11/2022 05:00,181.64,182.71,181.64,182.6,27366,182.6,,,,,
4/11/2022 06:00,182.65,182.83,182.49,182.75,2791,182.75,,,,,
4/11/2022 07:00,182.69,182.76,182.29,182.54,6658,182.54,,,,,
4/11/2022 08:00,182.54,183,182.54,183,100571,183,,,,,
4/11/2022 09:00,182.6,183.75,181.08,183.22,160945,183.22,,,,,
4/11/2022 10:00,183.15,183.33,181.855,182.05,2351724,182.05,,,,,
4/11/2022 11:00,182.06,182.24,181.53,182.095,2282349,182.095,,,,,
4/11/2022 12:00,182.092,182.39,182.04,182.1,1013322,182.1,,,,,
4/11/2022 13:00,182.09,182.1199,181.11,181.155,931292,181.155,,,,,
4/11/2022 14:00,181.16,181.725,181.11,181.69,858560,181.69,,,,,
4/11/2022 15:00,181.7,182,181.67,181.945,738984,181.945,,,,,
4/11/2022 16:00,181.94,182.4,181.92,182.31,1404784,182.31,,,,,
4/11/2022 17:00,182.3,182.52,182.24,182.4099,44973,182.4099,,,,,
4/11/2022 18:00,182.48,182.48,182.35,182.39,2758,182.39,,,,,
4/11/2022 19:00,182.32,182.36,182.18,182.33,4297,182.33,,,,,
4/11/2022 20:00,182.31,182.39,182.18,182.24,1453,182.24,,,,,
4/12/2022 05:00,182.31,182.38,182.1,182.1,7177,182.1,,,,,
4/12/2022 06:00,182.05,182.27,181.97,182.27,11926,182.27,,,,,
4/12/2022 07:00,182.35,182.62,182.35,182.55,761,182.55,,,,,
4/12/2022 08:00,182.41,182.62,182.22,182.53,18685,182.53,,,,,
4/12/2022 09:00,182.41,184.02,182.2,183.86,332388,183.86,,,,,
4/12/2022 10:00,183.9,184.13,182.96,183.03,1680058,183.03,,,,,
4/12/2022 11:00,183.03,184.64,182.98,184.39,2808532,184.39,,,,,
4/12/2022 12:00,184.385,184.61,183.865,183.9,1888256,183.9,,,,,
4/12/2022 13:00,183.895,184.3999,183.8,184.215,1249857,184.215,,,,,
4/12/2022 14:00,184.22,184.32,183.76,183.7732,958650,183.7732,,,,,
4/12/2022 15:00,183.765,183.81,183.35,183.36,913268,183.36,,,,,
4/12/2022 16:00,183.36,183.795,183.35,183.77,1851124,183.77,,,,,
4/12/2022 17:00,183.73,183.77,183.34,183.45,72071,183.45,,,,,
4/12/2022 19:00,183.66,183.66,183.42,183.49,1385,183.49,,,,,
4/12/2022 20:00,183.41,183.5,183.4,183.5,2601,183.5,,,,,
4/13/2022 05:00,183.88,184.3,183.88,184.25,5006,184.25,,,,,
4/13/2022 06:00,184.36,184.68,184.36,184.46,3229,184.46,,,,,
4/13/2022 07:00,184.53,184.77,184.52,184.52,1946,184.52,,,,,
4/13/2022 08:00,184.42,184.67,184.32,184.54,12171,184.54,,,,,
4/13/2022 09:00,184.6301,184.7999,184.07,184.49,90428,184.49,,,,,
4/13/2022 10:00,184.56,184.85,184.13,184.53,1369089,184.53,,,,,
4/13/2022 11:00,184.53,184.83,184.25,184.64,1461555,184.64,,,,,
4/13/2022 12:00,184.64,184.94,184.41,184.87,970160,184.87,,,,,
4/13/2022 13:00,184.87,184.92,184.575,184.67,826032,184.67,,,,,
4/13/2022 14:00,184.675,184.92,184.515,184.6562,823323,184.6562,,,,,
4/13/2022 15:00,184.66,184.79,184.36,184.38,851904,184.38,,,,,
4/13/2022 16:00,184.38,184.7,184.28,184.64,1701533,184.64,,,,,
4/13/2022 17:00,184.64,184.65,184.45,184.57,100180,184.57,,,,,
4/13/2022 19:00,184.6,184.65,184.6,184.64,2081,184.64,,,,,
4/13/2022 20:00,184.65,184.65,184.5,184.5,1652,184.5,,,,,
4/14/2022 05:00,184.28,184.28,184,184,1645,184,,,,,
4/14/2022 06:00,183.84,183.84,183.65,183.65,1394,183.65,,,,,
4/14/2022 07:00,183.67,184.2,183.67,184.2,832,184.2,,,,,
4/14/2022 08:00,184.38,184.59,184.36,184.54,1702,184.54,,,,,
4/14/2022 09:00,184.2599,184.72,183.81,184.03,45987,184.03,,,,,
4/14/2022 10:00,183.97,184.54,182.88,183.1,1316708,183.1,,,,,
4/14/2022 11:00,183.06,184.09,182.93,184.04,1441027,184.04,,,,,
4/14/2022 12:00,184.039,184.04,183.16,183.55,1410126,183.55,,,,,
4/14/2022 13:00,183.57,184.08,183.5321,183.95,968690,183.95,,,,,
4/14/2022 14:00,183.95,184.35,183.84,184.04,1947880,184.04,,,,,
4/14/2022 15:00,184.04,184.3,183.89,183.89,693138,183.89,,,,,
4/14/2022 16:00,183.88,184.185,183.87,183.995,1494793,183.995,,,,,
4/14/2022 17:00,184,184.09,183.99,184.09,16603,184.09,,,,,
4/14/2022 18:00,184,184.1001,184,184.1001,1360,184.1001,,,,,
4/14/2022 20:00,184.37,184.37,184.37,184.37,100,184.37,,,,,
4/18/2022 05:00,185.85,185.88,185.77,185.88,2339,185.88,,,,,
4/18/2022 06:00,186,186,186,186,400,186,,,,,
4/18/2022 07:00,185.71,185.71,185.54,185.59,3558,185.59,,,,,
4/18/2022 08:00,185.51,185.89,185.51,185.89,31869,185.89,,,,,
4/18/2022 09:00,185.8299,186.46,185.05,186.14,60206,186.14,,,,,
4/18/2022 10:00,186.21,186.25,185.58,185.9417,1593725,185.9417,,,,,
4/18/2022 11:00,185.95,186.1,185.0215,185.12,1379710,185.12,,,,,
4/18/2022 12:00,185.1,185.685,185.01,185.625,1123983,185.625,,,,,
4/18/2022 13:00,185.62,185.76,185.2799,185.37,787416,185.37,,,,,
4/18/2022 14:00,185.36,185.47,184.52,184.57,1219006,184.57,,,,,
4/18/2022 15:00,184.58,184.78,184.39,184.72,1367456,184.72,,,,,
4/18/2022 16:00,184.72,184.9899,184.55,184.61,1131972,184.61,,,,,
4/18/2022 17:00,184.56,184.65,184.48,184.65,15949,184.65,,,,,
4/18/2022 18:00,184.6501,184.72,184.6001,184.69,4561,184.69,,,,,
4/18/2022 19:00,184.69,184.69,184.44,184.44,13865,184.44,,,,,
4/18/2022 20:00,184.45,184.48,184.42,184.45,8903,184.45,,,,,
4/19/2022 05:00,184.75,184.75,184.72,184.72,1200,184.72,,,,,
4/19/2022 06:00,184.55,184.55,184.4,184.4,1263,184.4,,,,,
4/19/2022 07:00,184.35,184.55,184.35,184.53,5110,184.53,,,,,
4/19/2022 08:00,184.62,184.75,184.51,184.75,7261,184.75,,,,,
4/19/2022 09:00,184.56,184.91,183.31,183.49,88394,183.49,,,,,
4/19/2022 10:00,183.46,183.6506,182.66,183.2291,1416654,183.2291,,,,,
4/19/2022 11:00,183.225,183.42,182.06,182.44,1933960,182.44,,,,,
4/19/2022 12:00,182.45,182.56,181.965,182.55,1514921,182.55,,,,,
4/19/2022 13:00,182.5599,182.72,182.36,182.655,1695846,182.655,,,,,
4/19/2022 14:00,182.64,182.66,182.355,182.43,725663,182.43,,,,,
4/19/2022 15:00,182.42,182.5,182.2,182.34,516463,182.34,,,,,
4/19/2022 16:00,182.34,182.34,181.33,181.76,2850783,181.76,,,,,
4/19/2022 17:00,181.78,181.97,181.68,181.88,212049,181.88,,,,,
4/19/2022 18:00,181.91,182.1,181.91,181.99,29305,181.99,,,,,
4/19/2022 19:00,181.98,182.05,181.85,181.97,61314,181.97,,,,,
4/19/2022 20:00,182,182.06,181.73,181.83,2403,181.83,,,,,
4/20/2022 05:00,181.41,181.53,181.01,181.53,908,181.53,,,,,
4/20/2022 06:00,181.62,181.79,181.62,181.71,1150,181.71,,,,,
4/20/2022 07:00,182.02,182.22,182.02,182.22,2766,182.22,,,,,
4/20/2022 08:00,182.2,182.38,182.2,182.32,5202,182.32,,,,,
4/20/2022 09:00,182.2871,182.31,181,181.9,30459,181.9,,,,,
4/20/2022 10:00,181.83,182.05,181.35,181.87,713200,181.87,,,,,
4/20/2022 11:00,181.87,182.35,181.855,182.17,982737,182.17,,,,,
4/20/2022 12:00,182.18,182.38,181.94,182.0271,865223,182.0271,,,,,
4/20/2022 13:00,182.05,182.26,181.87,182.25,929646,182.25,,,,,
4/20/2022 14:00,182.24,182.3948,182.06,182.1299,750910,182.1299,,,,,
